expl_var_class_0,expl_var_class_1,expl_var_class_2,expl_var_class_3,expl_var_class_4,expl_var_class_5,expl_var_mean,mae_class_0,mae_class_1,mae_class_2,mae_class_3,mae_class_4,mae_class_5,mae_mean,mse_class_0,mse_class_1,mse_class_2,mse_class_3,mse_class_4,mse_class_5,mse_mean,r2_class_0,r2_class_1,r2_class_2,r2_class_3,r2_class_4,r2_class_5,r2_mean,time
0.9818276568763399,0.9891829543805931,0.9923845792800038,0.9900876643934162,0.9401047808027478,0.9726476561829323,0.9777058819860055,0.018776628254891885,0.02022522563429302,0.014460756518963485,0.008247821027463163,0.010640894510077274,0.015608375298055631,0.014659950207290743,0.001796776388387652,0.0014333148268066047,0.000887896353151861,0.00039384336696339636,0.0008476500701117038,0.0012066971505630937,0.0010943630259973851,0.9818274689621428,0.9891814754043725,0.9923841631853529,0.9900842076314749,0.9400861434332579,0.9726332163897906,0.9776994458343986,78.99946665763855
