expl_var_class_0,expl_var_class_1,expl_var_class_2,expl_var_class_3,expl_var_class_4,expl_var_class_5,expl_var_mean,mae_class_0,mae_class_1,mae_class_2,mae_class_3,mae_class_4,mae_class_5,mae_mean,mse_class_0,mse_class_1,mse_class_2,mse_class_3,mse_class_4,mse_class_5,mse_mean,r2_class_0,r2_class_1,r2_class_2,r2_class_3,r2_class_4,r2_class_5,r2_mean,time
0.9822666713401507,0.9893257347825912,0.9929417229711188,0.9906039521734219,0.9402725712300225,0.9734059771673439,0.9781361049441082,0.018195010888286074,0.019723330125276092,0.01414983267310996,0.008261554577562799,0.010647738459231,0.014998367463441664,0.01432930569781793,0.0017296669456758835,0.0014013091935642507,0.0008530821534159235,0.00036947032712181683,0.0008135522033578565,0.0011355736025522546,0.0010504424042813308,0.9822618246643545,0.9893249724054025,0.9929416404891585,0.990596945234028,0.9402524769401385,0.9734054927294298,0.9781305587437519,78.50445795059204
