expl_var_class_0,expl_var_class_1,expl_var_class_2,expl_var_class_3,expl_var_class_4,expl_var_class_5,expl_var_mean,mae_class_0,mae_class_1,mae_class_2,mae_class_3,mae_class_4,mae_class_5,mae_mean,mse_class_0,mse_class_1,mse_class_2,mse_class_3,mse_class_4,mse_class_5,mse_mean,r2_class_0,r2_class_1,r2_class_2,r2_class_3,r2_class_4,r2_class_5,r2_mean,time
0.9814737249322334,0.9897159768310838,0.9932520078931738,0.9910479518760145,0.937903325223205,0.9735217858222877,0.9778191287629997,0.018764372643181086,0.019350979173462894,0.013828108046059617,0.008156467025359146,0.010929316436510851,0.015015614127577367,0.014340809575358493,0.0018072366798398908,0.0013500405434130182,0.000815572470433953,0.00035194127658081276,0.0008458825521191096,0.0011306085940936577,0.0010502136860800735,0.9814663272717609,0.9897155316464435,0.9932519937494679,0.9910430612280147,0.9378781262221715,0.973521770488312,0.977812801767695,58.55883455276489
