0.00000, 1.02000, 0.51882, 0.50096, 0.50690, 0.49841, 0.49773, 0.49891, 0.50545, 0.49082, 0.50828, 0.50244, 0.50828, 0.50700, 0.50594, 0.00000, 0.49063, 0.51040, 0.49778, 0.50441, 0.51895, 0.50140, 0.50065, 0.50457, 0.53304, 0.50472, 0.49891, 0.50441, 0.51550, 0.50875, 0.49773, 0.50378, 0.50043, 0.51222
0.76500, 0.61200, 0.49436, 0.51862, 0.49271, 0.50500, 0.49803, 0.49645, 0.49073, 0.48292, 0.49405, 0.49067, 0.48873, 0.49042, 0.49292, 0.49063, 0.00000, 0.50531, 0.49357, 0.49844, 0.51914, 0.54022, 0.49375, 0.49340, 0.50245, 0.49450, 0.49190, 0.49760, 0.49285, 0.50557, 0.49784, 0.49407, 0.49070, 0.57842
0.51000, 0.00000, 0.51391, 0.57333, 0.52161, 0.51040, 0.49836, 0.51722, 0.54100, 0.49087, 0.52188, 0.51304, 0.51304, 0.50289, 0.50690, 0.51040, 0.50531, 0.00000, 0.49043, 0.51403, 0.50656, 0.52500, 0.51800, 0.51120, 0.51333, 0.52267, 0.52196, 0.53900, 0.49721, 0.50952, 0.49628, 0.50960, 0.51333, 0.53545
0.00000, 0.00000, 0.49065, 0.49308, 0.49127, 0.50078, 0.49620, 0.49190, 0.50614, 0.53249, 0.49003, 0.49064, 0.49073, 0.50140, 0.50121, 0.49778, 0.49357, 0.49043, 0.00000, 0.49599, 0.49279, 0.49578, 0.49399, 0.49120, 0.84306, 0.49123, 0.49433, 0.49133, 0.85418, 0.50900, 0.49799, 0.49068, 0.49316, 0.51149
0.00000, 0.51000, 0.49636, 0.49223, 0.49641, 0.49551, 0.49879, 0.49746, 0.50354, 0.49772, 0.49548, 0.86209, 0.49147, 0.49167, 0.50105, 0.50441, 0.49844, 0.51403, 0.49599, 0.00000, 0.51331, 0.49899, 0.55924, 0.49697, 0.51845, 0.49297, 0.51982, 0.49729, 0.49825, 0.79894, 0.50761, 0.49332, 0.55277, 0.51237
0.76500, 1.02000, 0.52125, 0.79036, 0.57724, 0.51037, 0.57389, 0.55250, 0.54771, 0.50893, 0.53194, 0.50441, 0.56615, 0.51040, 0.51722, 0.51895, 0.51914, 0.50656, 0.49279, 0.51331, 0.00000, 0.56260, 0.57463, 0.60146, 0.50615, 0.55225, 0.55239, 0.53139, 0.51159, 0.86318, 0.52276, 0.50531, 0.50719, 0.52128
0.76500, 1.02000, 0.49683, 0.51535, 0.49643, 0.50167, 0.50195, 0.49310, 0.51882, 0.50329, 0.49232, 0.49071, 0.49069, 0.50885, 0.50356, 0.50140, 0.54022, 0.52500, 0.49578, 0.49899, 0.56260, 0.00000, 0.49760, 0.50282, 0.49431, 0.49311, 0.49486, 0.49414, 0.53153, 0.81077, 0.52188, 0.49783, 0.50951, 0.53404
0.00000, 0.51000, 0.49248, 0.51561, 0.49265, 0.49817, 0.50114, 0.49293, 0.51500, 0.49624, 0.49425, 0.50664, 0.49072, 0.50395, 0.49075, 0.50065, 0.49375, 0.51800, 0.49399, 0.55924, 0.57463, 0.49760, 0.00000, 0.49415, 0.49482, 0.49569, 0.49792, 0.49306, 0.86575, 0.81884, 0.51438, 0.49258, 0.50003, 0.58371
1.02000, 0.59500, 0.50644, 0.52612, 0.49267, 0.50250, 0.49797, 0.49177, 0.49554, 0.48425, 0.49628, 0.49070, 0.49073, 0.50256, 0.50761, 0.50457, 0.49340, 0.51120, 0.49120, 0.49697, 0.60146, 0.50282, 0.49415, 0.00000, 0.50371, 0.49229, 0.49311, 0.51378, 0.51609, 0.80105, 0.49128, 0.50467, 0.49005, 0.50712
0.00000, 0.51000, 0.49721, 0.55122, 0.49558, 0.51042, 0.52283, 0.52289, 0.51625, 0.50842, 0.51396, 0.50225, 0.50210, 0.51833, 0.51285, 0.53304, 0.50245, 0.51333, 0.84306, 0.51845, 0.50615, 0.49431, 0.49482, 0.50371, 0.00000, 0.49549, 0.49196, 0.49879, 0.49697, 0.85255, 0.49892, 0.49603, 0.49520, 0.50642
0.51000, 0.00000, 0.49256, 0.49582, 0.49064, 0.50289, 0.49611, 0.49141, 0.49450, 0.49299, 0.49068, 0.49067, 0.49127, 0.50457, 0.50140, 0.50472, 0.49450, 0.52267, 0.49123, 0.49297, 0.55225, 0.49311, 0.49569, 0.49229, 0.49549, 0.00000, 0.49818, 0.49133, 0.84918, 0.82345, 0.85948, 0.49196, 0.49430, 0.49832
0.00000, 0.00000, 0.49189, 0.49662, 0.49188, 0.50225, 0.49907, 0.49125, 0.50496, 0.49632, 0.49181, 0.49066, 0.49070, 0.50324, 0.49203, 0.49891, 0.49190, 0.52196, 0.49433, 0.51982, 0.55239, 0.49486, 0.49792, 0.49311, 0.49196, 0.49818, 0.00000, 0.49003, 0.83224, 0.50776, 0.51042, 0.49251, 0.49771, 0.49942
0.51000, 0.00000, 0.49062, 0.50667, 0.49072, 0.50233, 0.49761, 0.49062, 0.49362, 0.49306, 0.49065, 0.49066, 0.49070, 0.50700, 0.50313, 0.50441, 0.49760, 0.53900, 0.49133, 0.49729, 0.53139, 0.49414, 0.49306, 0.51378, 0.49879, 0.49133, 0.49003, 0.00000, 0.86500, 0.82879, 0.50645, 0.49056, 0.49346, 0.49754
0.00000, 0.00000, 0.85420, 0.50389, 0.85808, 0.50133, 0.49831, 0.49797, 0.52211, 0.54714, 0.51458, 0.49067, 0.49072, 0.50275, 0.50349, 0.51550, 0.49285, 0.49721, 0.85418, 0.49825, 0.51159, 0.53153, 0.86575, 0.51609, 0.49697, 0.84918, 0.83224, 0.86500, 0.00000, 0.83357, 0.84373, 0.50746, 0.50926, 0.49493
0.51104, 0.51102, 0.82062, 0.80386, 0.81555, 0.50927, 0.50789, 0.80452, 0.51181, 0.10467, 0.81663, 0.85235, 0.83690, 0.50892, 0.82455, 0.50875, 0.50557, 0.50952, 0.50900, 0.79894, 0.86318, 0.81077, 0.81884, 0.80105, 0.85255, 0.82345, 0.50776, 0.82879, 0.83357, 0.00000, 0.82052, 0.83591, 0.50923, 0.51832
0.51000, 0.51000, 0.50507, 0.51128, 0.50608, 0.50361, 0.49850, 0.50620, 0.49311, 0.54095, 0.49829, 0.49339, 0.49068, 0.49742, 0.50412, 0.49773, 0.49784, 0.49628, 0.49799, 0.50761, 0.52276, 0.52188, 0.51438, 0.49128, 0.49892, 0.85948, 0.51042, 0.50645, 0.84373, 0.82052, 0.00000, 0.49930, 0.52906, 0.53326
1.02000, 1.02000, 0.49058, 0.51295, 0.49069, 0.50885, 0.50000, 0.49063, 0.49392, 0.49353, 0.49055, 0.49071, 0.49073, 0.50581, 0.50804, 0.50378, 0.49407, 0.50960, 0.49068, 0.49332, 0.50531, 0.49783, 0.49258, 0.50467, 0.49603, 0.49196, 0.49251, 0.49056, 0.50746, 0.83591, 0.49930, 0.00000, 0.49430, 0.50406
0.00000, 0.51000, 0.49564, 0.49843, 0.49313, 0.50089, 0.49855, 0.49190, 0.50352, 0.49239, 0.49074, 0.49304, 0.50566, 0.50109, 0.49187, 0.50043, 0.49070, 0.51333, 0.49316, 0.55277, 0.50719, 0.50951, 0.50003, 0.49005, 0.49520, 0.49430, 0.49771, 0.49346, 0.50926, 0.50923, 0.52906, 0.49430, 0.00000, 0.49590
0.51000, 1.02000, 0.51013, 0.63849, 0.49200, 0.51722, 0.50146, 0.52734, 0.52272, 0.49592, 0.51329, 0.49457, 0.50003, 0.50308, 0.50858, 0.51222, 0.57842, 0.53545, 0.51149, 0.51237, 0.52128, 0.53404, 0.58371, 0.50712, 0.50642, 0.49832, 0.49942, 0.49754, 0.49493, 0.51832, 0.53326, 0.50406, 0.49590, 0.00000
