expl_var_class_0,expl_var_class_1,expl_var_class_2,expl_var_class_3,expl_var_class_4,expl_var_class_5,expl_var_mean,mae_class_0,mae_class_1,mae_class_2,mae_class_3,mae_class_4,mae_class_5,mae_mean,mse_class_0,mse_class_1,mse_class_2,mse_class_3,mse_class_4,mse_class_5,mse_mean,r2_class_0,r2_class_1,r2_class_2,r2_class_3,r2_class_4,r2_class_5,r2_mean,time
0.9807800376239003,0.9900236887803602,0.9937221464527795,0.9919544471148503,0.9406355807744766,0.9712217864177578,0.9780562811940207,0.01863876538198453,0.01929087940686196,0.013501471855604161,0.007699280218103798,0.010440231685874582,0.015464482739361563,0.014172518547965099,0.0018426995982915159,0.0013087705967597645,0.000754896450999837,0.00032273359142873575,0.0007870508859025849,0.0012460541726771262,0.001043700882676594,0.9807787127490668,0.9900235732471636,0.9937219479082402,0.9919498582964855,0.9406189185350948,0.9712157528364046,0.9780514605954093,133.21808695793152
