expl_var_class_0,expl_var_class_1,expl_var_class_2,expl_var_class_3,expl_var_class_4,expl_var_class_5,expl_var_mean,mae_class_0,mae_class_1,mae_class_2,mae_class_3,mae_class_4,mae_class_5,mae_mean,mse_class_0,mse_class_1,mse_class_2,mse_class_3,mse_class_4,mse_class_5,mse_mean,r2_class_0,r2_class_1,r2_class_2,r2_class_3,r2_class_4,r2_class_5,r2_mean,time
0.9801786552697143,0.9900503777721384,0.9936329537262065,0.9915943284230377,0.9374830012014225,0.9707020352293715,0.9772735586036485,0.018966400610528008,0.01939200605444066,0.013623297571110303,0.007842011432367008,0.010730555267154215,0.015661525015662,0.014369299325210366,0.0019005814233828363,0.0013052714340117384,0.0007656028993552799,0.0003371067812668237,0.0008288023406728126,0.001268442959915969,0.0010676346397675768,0.9801749446754643,0.9900502464784682,0.9936329083579758,0.9915913390161841,0.9374688724816608,0.9706985647400064,0.9772694792916266,107.26202893257141
