expl_var_class_0,expl_var_class_1,expl_var_class_2,expl_var_class_3,expl_var_class_4,expl_var_class_5,expl_var_mean,mae_class_0,mae_class_1,mae_class_2,mae_class_3,mae_class_4,mae_class_5,mae_mean,mse_class_0,mse_class_1,mse_class_2,mse_class_3,mse_class_4,mse_class_5,mse_mean,r2_class_0,r2_class_1,r2_class_2,r2_class_3,r2_class_4,r2_class_5,r2_mean,time
0.983272999784461,0.9897862054479265,0.9934202092400317,0.9916858712949129,0.9477401006613038,0.973624144411462,0.9799215884733498,0.017841257480920115,0.019280792061749482,0.013829171442811561,0.007671972192155156,0.010076377980193608,0.015105143968465453,0.013967452521049228,0.001620697748942106,0.0013359606344650853,0.0007888955385075423,0.0003304789542454364,0.0007312023979196982,0.0011610459805186178,0.000994713542433081,0.9832726218257299,0.9897836584529587,0.9934197103032372,0.9916840445235724,0.9477126948607154,0.9736211241022993,0.9799156423447523,185.2519085407257
