expl_var_class_0,expl_var_class_1,expl_var_class_2,expl_var_class_3,expl_var_class_4,expl_var_class_5,expl_var_mean,mae_class_0,mae_class_1,mae_class_2,mae_class_3,mae_class_4,mae_class_5,mae_mean,mse_class_0,mse_class_1,mse_class_2,mse_class_3,mse_class_4,mse_class_5,mse_mean,r2_class_0,r2_class_1,r2_class_2,r2_class_3,r2_class_4,r2_class_5,r2_mean,time
0.983006587626255,0.9900384968307179,0.9934447193362741,0.9917891038829229,0.9411139211095809,0.9717274290944004,0.9785200429800253,0.0179985288398873,0.019200764268015126,0.013782142189315201,0.007702730676097957,0.01054856443184589,0.015228201322960575,0.014076821954687006,0.0016610564516567107,0.0013052020392339907,0.0007857025709923745,0.00032403632232028297,0.0007856670537368448,0.0012385928192880959,0.0010167095428713832,0.983001462681483,0.9900384963810501,0.993444719336271,0.9917846963945043,0.9410681893573742,0.9717221160139642,0.9785099466941078,184.34786558151245
