expl_var_class_0,expl_var_class_1,expl_var_class_2,expl_var_class_3,expl_var_class_4,expl_var_class_5,expl_var_mean,mae_class_0,mae_class_1,mae_class_2,mae_class_3,mae_class_4,mae_class_5,mae_mean,mse_class_0,mse_class_1,mse_class_2,mse_class_3,mse_class_4,mse_class_5,mse_mean,r2_class_0,r2_class_1,r2_class_2,r2_class_3,r2_class_4,r2_class_5,r2_mean,time
0.9804765575111165,0.9885875253771049,0.9930020625614715,0.9925507288665755,0.9439468916383311,0.9704945979439017,0.9781763939830838,0.018749961145935436,0.020214634383151527,0.014027149391861985,0.007477326100943984,0.010081168567081855,0.01563393482424851,0.014364029068870547,0.001896697886045766,0.0015000384403177534,0.0008448045965806864,0.0003076404193028704,0.0007151304564770705,0.001302306405403202,0.001094436367354558,0.9804765467177363,0.9885875087884413,0.9930015776417059,0.9925474435157372,0.9439273800174567,0.9704853301724758,0.9781709644755923,52.20570468902588
