expl_var_class_0,expl_var_class_1,expl_var_class_2,expl_var_class_3,expl_var_class_4,expl_var_class_5,expl_var_mean,mae_class_0,mae_class_1,mae_class_2,mae_class_3,mae_class_4,mae_class_5,mae_mean,mse_class_0,mse_class_1,mse_class_2,mse_class_3,mse_class_4,mse_class_5,mse_mean,r2_class_0,r2_class_1,r2_class_2,r2_class_3,r2_class_4,r2_class_5,r2_mean,time
0.9824749432299075,0.9900623515616157,0.9934429051807194,0.991746774118976,0.9322396072573089,0.9726769389084958,0.9771072533761705,0.018059704655422337,0.018925157003861194,0.013513585865648405,0.007691364115236743,0.010573287883899848,0.01524289397622588,0.014000998916715733,0.001692962721041044,0.0013159483538411289,0.0007984124450284378,0.0003314487580145692,0.0008271775290820835,0.0011987662269912673,0.0010274526723330886,0.9824741869257984,0.9900613893184288,0.9934428914336856,0.991737327480181,0.9322297537900258,0.9726737152111867,0.9771032106932176,185.23332238197327
