expl_var_class_0,expl_var_class_1,expl_var_class_2,expl_var_class_3,expl_var_class_4,expl_var_class_5,expl_var_mean,mae_class_0,mae_class_1,mae_class_2,mae_class_3,mae_class_4,mae_class_5,mae_mean,mse_class_0,mse_class_1,mse_class_2,mse_class_3,mse_class_4,mse_class_5,mse_mean,r2_class_0,r2_class_1,r2_class_2,r2_class_3,r2_class_4,r2_class_5,r2_mean,time
0.9825895146473562,0.9874558530103559,0.9921453330108384,0.9910140746895956,0.9470932784575977,0.9716549076061475,0.9786588269036486,0.01853345620169128,0.02150825131118315,0.01494039099975532,0.008084741440860552,0.010218647398269437,0.015801758630844872,0.014847874330434102,0.001707650190323756,0.0016434381884568895,0.0009345605223562885,0.0003570701502306742,0.0007266002234597426,0.0012599034730704927,0.0011048704579829738,0.9825893517806437,0.9874558520856457,0.9921450230542519,0.9910115098432775,0.9470891864139255,0.971649245651984,0.9786566948049548,34.79403042793274
