expl_var_class_0,expl_var_class_1,expl_var_class_2,expl_var_class_3,expl_var_class_4,expl_var_class_5,expl_var_mean,mae_class_0,mae_class_1,mae_class_2,mae_class_3,mae_class_4,mae_class_5,mae_mean,mse_class_0,mse_class_1,mse_class_2,mse_class_3,mse_class_4,mse_class_5,mse_mean,r2_class_0,r2_class_1,r2_class_2,r2_class_3,r2_class_4,r2_class_5,r2_mean,time
0.9833350498193734,0.9900289839294875,0.9930156794740163,0.9920376252124243,0.9477282480004755,0.9732491014592578,0.9798991146491725,0.017986561339046626,0.019447428832994162,0.013905212667847673,0.007522336055927481,0.010262237115815495,0.015280055865413462,0.014067305312840816,0.0016477260412237362,0.001321242787094031,0.0008143632933594274,0.0003163383512211461,0.0007398639300317231,0.0011801852709412458,0.001003286612311885,0.9833349587519381,0.9900273845482931,0.9930148852081125,0.9920355510031936,0.9477047157242786,0.9732344814813445,0.9798919961195267,181.2601556777954
